,palavra,rec,pont
9306,afigurava-se,1,0.026814647064528182
9305,ramas,1,0.026814647064528182
9303,atingido,1,0.026814647064528182
9302,atrever,1,0.026814647064528182
9301,xxxi,1,0.026814647064528182
9300,tranquilizou-me,1,0.026814647064528182
9297,carraspana,1,0.026814647064528182
9672,acanhados,1,0.026814647064528182
9676,prepare,1,0.026814647064528182
9674,escondidos,1,0.026814647064528182
9644,ensinara,1,0.026814647064528182
9673,abaixaram,1,0.026814647064528182
9645,avistam,1,0.026814647064528182
9646,ladrar,1,0.026814647064528182
9647,raças,1,0.026814647064528182
9648,barulhão,1,0.026814647064528182
9764,piamente,1,0.026814647064528182
9330,inquietou,1,0.026814647064528182
9766,gasta,1,0.026814647064528182
8649,transação,1,0.026814647064528182
8621,ludibriadas,1,0.026814647064528182
8619,embarcarem,1,0.026814647064528182
8618,vendesse,1,0.026814647064528182
8625,compra,1,0.026814647064528182
9771,remediavam,1,0.026814647064528182
9767,reparar,1,0.026814647064528182
9770,suposições,1,0.026814647064528182
8627,sofreram,1,0.026814647064528182
8628,amargar,1,0.026814647064528182
8629,hesitou,1,0.026814647064528182
8630,negociantes,1,0.026814647064528182
8631,pechincha,1,0.026814647064528182
8632,mênfis,1,0.026814647064528182
8633,confranger,1,0.026814647064528182
8635,coitadinhas,1,0.026814647064528182
8636,dissolver,1,0.026814647064528182
8637,lar,1,0.026814647064528182
8638,vendê-los,1,0.026814647064528182
8639,imagem,1,0.026814647064528182
8640,abraçadas,1,0.026814647064528182
8642,doridamente,1,0.026814647064528182
8645,refreei,1,0.026814647064528182
8646,pretos,1,0.026814647064528182
8622,catalogados,1,0.026814647064528182
9773,avisei,1,0.026814647064528182
9774,mostrar-se,1,0.026814647064528182
5667,fazendas,1,0.026814647064528182
5648,meiguice,1,0.026814647064528182
9782,contrária,1,0.026814647064528182
5650,traduziam,1,0.026814647064528182
5651,docilidade,1,0.026814647064528182
5653,varões,1,0.026814647064528182
5656,admitido,1,0.026814647064528182
5657,igualdade,1,0.026814647064528182
9780,xxxiii,1,0.026814647064528182
5661,trabalhava,1,0.026814647064528182
5663,servido,1,0.026814647064528182
5670,piqueniques,1,0.026814647064528182
9775,solicito,1,0.026814647064528182
9778,conduzir,1,0.026814647064528182
5672,terminavam,1,0.026814647064528182
5673,bailes,1,0.026814647064528182
5675,zona,1,0.026814647064528182
5676,clã,1,0.026814647064528182
5679,aristocráticas,1,0.026814647064528182
5680,orgulhosas,1,0.026814647064528182
5681,importantes,1,0.026814647064528182
5682,utilizavam-se,1,0.026814647064528182
9776,acompanhar-me,1,0.026814647064528182
8648,ilegalidade,1,0.026814647064528182
9657,morde,1,0.026814647064528182
8651,abertamente,1,0.026814647064528182
8653,separar,1,0.026814647064528182
1732,autorizou,1,0.026814647064528182
1735,entender-me,1,0.026814647064528182
8655,anteontem,1,0.026814647064528182
1730,cavalarias,1,0.026814647064528182
9769,apito,1,0.026814647064528182
8654,abalou,1,0.026814647064528182
9768,apreensivo,1,0.026814647064528182
4723,cerração,7,0.026731428051485505
1554,escrito,8,0.02673070402047031
11232,indiquei-lhe,1,0.026725561858333736
11239,curado,1,0.026725561858333736
3028,estrangular-me,1,0.026725561858333736
11238,desceríamos,1,0.026725561858333736
11237,prendê-lo-ia,1,0.026725561858333736
11236,retornasse,1,0.026725561858333736
3032,decidi-me,1,0.026725561858333736
3033,averiguar,1,0.026725561858333736
11235,esculápio,1,0.026725561858333736
11234,descoberto,1,0.026725561858333736
11233,hipótese,1,0.026725561858333736
3039,protegida,1,0.026725561858333736
3038,deslizar,1,0.026725561858333736
4684,arrumava,1,0.026725561858333736
11231,dizendo-me,1,0.026725561858333736
11230,486só,1,0.026725561858333736
11240,pagaríamos,1,0.026725561858333736
6822,detalhadamente,1,0.026725561858333736
3043,iluminava,1,0.026725561858333736
6823,dava-o,1,0.026725561858333736
6824,jacques,1,0.026725561858333736
6826,capturasse,1,0.026725561858333736
4685,soco,1,0.026725561858333736
6821,descrevendo-o,1,0.026725561858333736
3022,acamparmos,1,0.026725561858333736
11241,poríamos,1,0.026725561858333736
3010,embrenhei-me,1,0.026725561858333736
3005,sobrado,1,0.026725561858333736
6830,manietaremos,1,0.026725561858333736
4660,metida,1,0.026725561858333736
4663,guilhotinado,1,0.026725561858333736
6829,abordar-nos,1,0.026725561858333736
6809,cobrar,1,0.026725561858333736
6810,ceitil,1,0.026725561858333736
6811,resumo,1,0.026725561858333736
6814,cobrou,1,0.026725561858333736
4136,fecundo,1,0.026725561858333736
4137,descargas,1,0.026725561858333736
4142,vigiar,1,0.026725561858333736
11242,informaram-me,1,0.026725561858333736
4144,caprichos,1,0.026725561858333736
4149,permitindo-nos,1,0.026725561858333736
4150,rochosas,1,0.026725561858333736
3015,cadenciado,1,0.026725561858333736
4151,escarpas,1,0.026725561858333736
3017,escondi,1,0.026725561858333736
6816,retrato,1,0.026725561858333736
6819,texto,1,0.026725561858333736
3020,ramagens,1,0.026725561858333736
6832,acrescentando,1,0.026725561858333736
11243,regressara,1,0.026725561858333736
6831,apresentaremos,1,0.026725561858333736
6836,algemas,1,0.026725561858333736
6833,surpreendemos,1,0.026725561858333736
7319,marmanjos,1,0.026725561858333736
7334,dirija,1,0.026725561858333736
7333,laboram,1,0.026725561858333736
7332,absolvido,1,0.026725561858333736
6842,inteligência,1,0.026725561858333736
7328,sistematicamente,1,0.026725561858333736
7327,absolvem,1,0.026725561858333736
7326,assassinos,1,0.026725561858333736
7325,condenam,1,0.026725561858333736
7324,jurados,1,0.026725561858333736
7322,alcunha,1,0.026725561858333736
7321,acostumados,1,0.026725561858333736
7320,roubou,1,0.026725561858333736
7318,diligência,1,0.026725561858333736
6835,obtivemos,1,0.026725561858333736
7317,humildade,1,0.026725561858333736
6847,mantivemo-nos,1,0.026725561858333736
6850,vestígio,1,0.026725561858333736
6851,suponho,1,0.026725561858333736
6853,cabra,1,0.026725561858333736
4682,francê,1,0.026725561858333736
3004,jantei,1,0.026725561858333736
4681,vu,1,0.026725561858333736
4680,parlê,1,0.026725561858333736
4677,andei,1,0.026725561858333736
4672,franceses,1,0.026725561858333736
4668,condoído,1,0.026725561858333736
4683,responderia,1,0.026725561858333736
7336,quiseram,1,0.026725561858333736
7337,brade,1,0.026725561858333736
6841,elogiamos,1,0.026725561858333736
11229,embarcou,1,0.026725561858333736
6838,posses,1,0.026725561858333736
6839,pareceriam,1,0.026725561858333736
11228,amarradas,1,0.026725561858333736
11227,desastradamente,1,0.026725561858333736
11226,entrarmos,1,0.026725561858333736
11225,medicamentos,1,0.026725561858333736
11224,maleta,1,0.026725561858333736
7356,sofridas,1,0.026725561858333736
7355,afrontas,1,0.026725561858333736
7354,poltrões,1,0.026725561858333736
7353,engatilhando,1,0.026725561858333736
7352,retirem-se,1,0.026725561858333736
7351,escondendo-se,1,0.026725561858333736
7350,voltarem,1,0.026725561858333736
7349,meterem,1,0.026725561858333736
7346,animados,1,0.026725561858333736
7345,lutam,1,0.026725561858333736
7344,exército,1,0.026725561858333736
7343,barulhentos,1,0.026725561858333736
7342,agarram-se,1,0.026725561858333736
7341,demonstrarem,1,0.026725561858333736
7340,temerosos,1,0.026725561858333736
6840,jóias,1,0.026725561858333736
7339,acompanhem,1,0.026725561858333736
7338,lin248cha,1,0.026725561858333736
6271,similares,1,0.026725561858333736
3000,suspeito,1,0.026725561858333736
4120,ensinava,1,0.026725561858333736
11282,pergunte-lhe,1,0.026725561858333736
11281,acreditar,1,0.026725561858333736
11280,utterback,1,0.026725561858333736
4111,goste,1,0.026725561858333736
2998,vigilante,1,0.026725561858333736
4113,cânones,1,0.026725561858333736
4114,errante,1,0.026725561858333736
4116,melão,1,0.026725561858333736
9713,ressuscitar,1,0.026725561858333736
11278,feitio,1,0.026725561858333736
4117,espigas,1,0.026725561858333736
9712,conformado,1,0.026725561858333736
11277,maluquices,1,0.026725561858333736
11276,varrido,1,0.026725561858333736
4123,eclética,1,0.026725561858333736
4108,soubera,1,0.026725561858333736
11275,esparolado,1,0.026725561858333736
11274,indica,1,0.026725561858333736
4127,respeitadas,1,0.026725561858333736
4128,atirávamos,1,0.026725561858333736
4129,ribeirinha,1,0.026725561858333736
9711,roxo,1,0.026725561858333736
9710,gangrena,1,0.026725561858333736
9709,amputação,1,0.026725561858333736
9707,rouge,1,0.026725561858333736
9706,baton,1,0.026725561858333736
9705,conheceu,1,0.026725561858333736
9704,ferimentos,1,0.026725561858333736
9703,alcançado,1,0.026725561858333736
9702,parecido,1,0.026725561858333736
11283,maldito,1,0.026725561858333736
4106,necessitasse,1,0.026725561858333736
4130,despertada,1,0.026725561858333736
11503,magnífico,1,0.026725561858333736
11518,enviada,1,0.026725561858333736
11517,tecemos,1,0.026725561858333736
11516,cavamos,1,0.026725561858333736
11515,desenhamos,1,0.026725561858333736
11514,obedecermos,1,0.026725561858333736
11513,precioso,1,0.026725561858333736
11512,coisinhas,1,0.026725561858333736
11511,inteiras,1,0.026725561858333736
11510,contraproducente,1,0.026725561858333736
11509,boquiaberta,1,0.026725561858333736
11508,entusiasmado,1,0.026725561858333736
9714,digna,1,0.026725561858333736
11507,planejamos,1,0.026725561858333736
11504,libertando,1,0.026725561858333736
11502,forçada,1,0.026725561858333736
11284,penrod,1,0.026725561858333736
11501,redargui,1,0.026725561858333736
11500,guardada,1,0.026725561858333736
11499,ué,1,0.026725561858333736
11294,hightower,1,0.026725561858333736
11292,boneco,1,0.026725561858333736
11291,gastariam,1,0.026725561858333736
4097,costumava-se,1,0.026725561858333736
11289,note,1,0.026725561858333736
4100,parecera,1,0.026725561858333736
4101,inverossímil,1,0.026725561858333736
11288,assaria,1,0.026725561858333736
11286,dunlap,1,0.026725561858333736
4104,comprava,1,0.026725561858333736
11285,melado,1,0.026725561858333736
9700,rock,1,0.026725561858333736
11279,sofre,1,0.026725561858333736
4132,considerado,1,0.026725561858333736
6279,suspira,1,0.026725561858333736
6276,missionário,1,0.026725561858333736
6274,fornece,1,0.026725561858333736
6273,previamente,1,0.026725561858333736
6272,dom,1,0.026725561858333736
6828,quisermos,1,0.026725561858333736
6270,doenças,1,0.026725561858333736
6269,paralisia,1,0.026725561858333736
6268,câncer,1,0.026725561858333736
6267,especialidade,1,0.026725561858333736
6266,banquei,1,0.026725561858333736
6264,vario,1,0.026725561858333736
9699,lally,1,0.026725561858333736
6262,espairar,1,0.026725561858333736
6261,geografia,1,0.026725561858333736
6260,ensino,1,0.026725561858333736
6278,suspirando,1,0.026725561858333736
6280,levo,1,0.026725561858333736
6254,trabalhei,1,0.026725561858333736
6281,ingrata,1,0.026725561858333736
2995,esparramei,1,0.026725561858333736
2990,consciente,1,0.026725561858333736
2989,sustos,1,0.026725561858333736
2988,agarrar-me,1,0.026725561858333736
6290,culpo,1,0.026725561858333736
6289,degradantes,1,0.026725561858333736
6288,ruína,1,0.026725561858333736
2984,cortado,1,0.026725561858333736
2983,estalava,1,0.026725561858333736
2982,apurava,1,0.026725561858333736
6287,mereço,1,0.026725561858333736
6286,arrogante,1,0.026725561858333736
6285,ofendido,1,0.026725561858333736
6284,trapo,1,0.026725561858333736
6283,enxugou,1,0.026725561858333736
6258,mesmerismo,1,0.026725561858333736
6263,conferências,1,0.026725561858333736
9679,almoçado,1,0.026725561858333736
6249,conjuntamente,1,0.026725561858333736
6245,intimarem-me,1,0.026725561858333736
6244,reunir-se,1,0.026725561858333736
6243,avisou-me,1,0.026725561858333736
6240,encobrindo,1,0.026725561858333736
6239,boato,1,0.026725561858333736
6238,lugarejo,1,0.026725561858333736
6237,propalar,1,0.026725561858333736
6236,grátis,1,0.026725561858333736
9677,almoçou,1,0.026725561858333736
9678,agradeci-lhe,1,0.026725561858333736
9680,criançada,1,0.026725561858333736
9681,aguardo,1,0.026725561858333736
9683,chame,1,0.026725561858333736
9685,descido,1,0.026725561858333736
9686,guiado,1,0.026725561858333736
9688,instinto,1,0.026725561858333736
9689,embaraçado,1,0.026725561858333736
9690,baixios,1,0.026725561858333736
9691,encalhar,1,0.026725561858333736
9692,propriamente,1,0.026725561858333736
9693,atrasou,1,0.026725561858333736
9695,cilindros,1,0.026725561858333736
9698,desastres,1,0.026725561858333736
6248,agíssemos,1,0.026725561858333736
4670,polícia,1,0.026725561858333736
6252,tipógrafo,1,0.026725561858333736
3862,bill,13,0.026671058523285388
3464,palha,13,0.02666887861228047
3746,indivíduos,1,0.02663706662039223
3769,possibilidade,1,0.02663706662039223
3789,constituem,1,0.02663706662039223
3784,examinava,1,0.02663706662039223
3782,acertar,1,0.02663706662039223
3780,enfiá-la,1,0.02663706662039223
3777,causaram-me,1,0.02663706662039223
3776,saberemos,1,0.02663706662039223
3774,percebido,1,0.02663706662039223
3773,ultimamente,1,0.02663706662039223
3772,foragido,1,0.02663706662039223
3770,retrucaram,1,0.02663706662039223
3767,100estive,1,0.02663706662039223
3748,suspeitos,1,0.02663706662039223
3764,supõem,1,0.02663706662039223
3763,desprezar,1,0.02663706662039223
3761,confissões,1,0.02663706662039223
3758,crêem,1,0.02663706662039223
3756,provas,1,0.02663706662039223
3755,inculpá-lo,1,0.02663706662039223
3754,inconveniências,1,0.02663706662039223
3750,acalmem,1,0.02663706662039223
3749,ânimos,1,0.02663706662039223
3765,compartilho,1,0.02663706662039223
10906,prometeu-lhe,1,0.02663706662039223
10919,destampamos,1,0.02663706662039223
9548,restara,1,0.02663706662039223
10917,xxxix,1,0.02663706662039223
10916,lamentar-se,1,0.02663706662039223
10915,ineptamente,1,0.02663706662039223
10913,rodeios,1,0.02663706662039223
10912,dizendo-lhe,1,0.02663706662039223
10911,queixou,1,0.02663706662039223
10910,agravar,1,0.02663706662039223
10909,impostas,1,0.02663706662039223
10889,cultivaram,1,0.02663706662039223
10891,nasceria,1,0.02663706662039223
9547,jogo,1,0.02663706662039223
10907,picado,1,0.02663706662039223
10905,alho,1,0.02663706662039223
10892,valeria,1,0.02663706662039223
10893,plante,1,0.02663706662039223
10895,deixará,1,0.02663706662039223
10897,regue,1,0.02663706662039223
10898,lago,1,0.02663706662039223
10899,regada,1,0.02663706662039223
10900,regado,1,0.02663706662039223
10901,cresceria,1,0.02663706662039223
10902,use,1,0.02663706662039223
10903,solucionou,1,0.02663706662039223
10904,problema,1,0.02663706662039223
10908,obrigações,1,0.02663706662039223
4766,bruma,1,0.02663706662039223
9549,darmos,1,0.02663706662039223
4972,raptasse,1,0.02663706662039223
10086,cerramos,1,0.02663706662039223
10085,parafuso,1,0.02663706662039223
10083,guardavam,1,0.02663706662039223
10082,caldeirão,1,0.02663706662039223
10079,examinemos,1,0.02663706662039223
10078,serrarmos,1,0.02663706662039223
10076,arrancarmos,1,0.02663706662039223
10075,heureca,1,0.02663706662039223
10074,jane407linha,1,0.02663706662039223
10071,reconheceram-nos,1,0.02663706662039223
10070,portava,1,0.02663706662039223
6807,gélida,1,0.02663706662039223
10068,examiná-la,1,0.02663706662039223
10067,silenciosa,1,0.02663706662039223
10066,encontramo-la,1,0.02663706662039223
10064,vergonhosa,1,0.02663706662039223
10063,determinara,1,0.02663706662039223
10062,deliberava,1,0.02663706662039223
10061,ponderar,1,0.02663706662039223
6133,mosquitos,1,0.02663706662039223
6131,cavaqueando,1,0.02663706662039223
6129,cachimbos,1,0.02663706662039223
6128,sa201bor,1,0.02663706662039223
6127,reembarcamos,1,0.02663706662039223
6126,escureceu,1,0.02663706662039223
6125,maldizendo,1,0.02663706662039223
6124,andarem,1,0.02663706662039223
10089,carcomido,1,0.02663706662039223
10091,arado,1,0.02663706662039223
6134,cômodas,1,0.02663706662039223
5001,fraquear,1,0.02663706662039223
4974,enregelava-me,1,0.02663706662039223
4975,ousado,1,0.02663706662039223
4980,sentir-me-ia,1,0.02663706662039223
4982,jubilante,1,0.02663706662039223
4985,vitória,1,0.02663706662039223
4986,aprestou,1,0.02663706662039223
4988,comodamente,1,0.02663706662039223
4989,entregou-me,1,0.02663706662039223
4991,conservaria,1,0.02663706662039223
4994,deliberado,1,0.02663706662039223
4996,faltaram-me,1,0.02663706662039223
5000,deixaram-me,1,0.02663706662039223
5006,pararam,1,0.02663706662039223
6135,frescata,1,0.02663706662039223
5007,obrigaram-me,1,0.02663706662039223
10093,trancando,1,0.02663706662039223
10092,apagando-se,1,0.02663706662039223
6149,delicioso,1,0.02663706662039223
6148,provindas,1,0.02663706662039223
6147,cantilenas,1,0.02663706662039223
6146,violino,1,0.02663706662039223
6144,escutarmos,1,0.02663706662039223
6142,arder,1,0.02663706662039223
6141,lobrigarmos,1,0.02663706662039223
6140,freqüente,1,0.02663706662039223
6137,destacavam-se,1,0.02663706662039223
6123,cerrações,1,0.02663706662039223
6121,conversam,1,0.02663706662039223
6120,vagar,1,0.02663706662039223
9865,almoce,1,0.02663706662039223
9882,ofendida,1,0.02663706662039223
9879,beijou-a,1,0.02663706662039223
9878,aproximando-se,1,0.02663706662039223
9877,afundara,1,0.02663706662039223
9876,atoleiro,1,0.02663706662039223
9875,safar,1,0.02663706662039223
9873,rogado,1,0.02663706662039223
9872,maneirosamente,1,0.02663706662039223
9871,agradeceu-lhes,1,0.02663706662039223
9870,convite,1,0.02663706662039223
9869,rejeite,1,0.02663706662039223
9866,poeirentas,1,0.02663706662039223
9864,hospitaleiras,1,0.02663706662039223
5933,consiga,1,0.02663706662039223
9863,tradições,1,0.02663706662039223
9862,faltar,1,0.02663706662039223
9861,consentir,1,0.02663706662039223
9860,incomodá-los,1,0.02663706662039223
9859,muitíssimo,1,0.02663706662039223
9858,fico-lhe,1,0.02663706662039223
9856,descanse,1,0.02663706662039223
9855,massada,1,0.02663706662039223
9854,contrariado,1,0.02663706662039223
9851,archibald,1,0.02663706662039223
9850,despertá-las,1,0.02663706662039223
9849,borboletas,1,0.02663706662039223
9883,exculpou,1,0.02663706662039223
5936,carregou,1,0.02663706662039223
6118,abalroamentos,1,0.02663706662039223
5960,admirou-se,1,0.02663706662039223
6116,sonantes,1,0.02663706662039223
6113,batendo,1,0.02663706662039223
6111,perscrutar,1,0.02663706662039223
6110,tímpanos,1,0.02663706662039223
6106,lenhador,1,0.02663706662039223
6104,rachando,1,0.02663706662039223
6103,envolve,1,0.02663706662039223
6101,escoa,1,0.02663706662039223
6100,bravamente,1,0.02663706662039223
6099,lutar,1,0.02663706662039223
6098,desperta-nos,1,0.02663706662039223
5962,recomendou-me,1,0.02663706662039223
5958,retornaram,1,0.02663706662039223
5940,esconder-me,1,0.02663706662039223
5956,pilha,1,0.02663706662039223
5955,foi-lhes,1,0.02663706662039223
5954,dianteira,1,0.02663706662039223
5952,aproveitando-se,1,0.02663706662039223
5951,recolheram,1,0.02663706662039223
5950,apearam-se,1,0.02663706662039223
5948,investidas,1,0.02663706662039223
5947,rechaçar,1,0.02663706662039223
5946,empilhada,1,0.02663706662039223
5943,observação,1,0.02663706662039223
5942,circunvizinhas,1,0.02663706662039223
5941,moitas,1,0.02663706662039223
4973,linguagem,1,0.02663706662039223
10069,atravessamos,1,0.02663706662039223
4971,contratariam,1,0.02663706662039223
6761,beijá-lo,1,0.02663706662039223
6792,periódico,1,0.02663706662039223
6791,anual,1,0.02663706662039223
6789,adiantadamente,1,0.02663706662039223
6788,pagos,1,0.02663706662039223
6787,publicados,1,0.02663706662039223
4801,ludibriou-me,1,0.02663706662039223
9550,dissemos,1,0.02663706662039223
9553,desfazer-me,1,0.02663706662039223
6784,obteve,1,0.02663706662039223
6783,recibos,1,0.02663706662039223
6782,talões,1,0.02663706662039223
6781,imprimiu,1,0.02663706662039223
6779,inferioridade,1,0.02663706662039223
6778,dedicara,1,0.02663706662039223
6777,rendoso,1,0.02663706662039223
6776,garrafão,1,0.02663706662039223
6774,coletado,1,0.02663706662039223
6772,conversão,1,0.02663706662039223
6771,religiosa,1,0.02663706662039223
6770,agradeceu,1,0.02663706662039223
6769,hóspede,1,0.02663706662039223
6768,terem-no,1,0.02663706662039223
9554,pensamos,1,0.02663706662039223
6766,convidado,1,0.02663706662039223
6765,seguidas,1,0.02663706662039223
6763,abraçando,1,0.02663706662039223
6762,acedia,1,0.02663706662039223
4799,toros,1,0.02663706662039223
4798,percebendo,1,0.02663706662039223
4797,compactas,1,0.02663706662039223
4768,idêntica,1,0.02663706662039223
6806,dilacera,1,0.02663706662039223
6805,intitulavam,1,0.02663706662039223
6803,doces,1,0.02663706662039223
6802,improvisou,1,0.02663706662039223
6801,assinaturas,1,0.02663706662039223
6799,baixado,1,0.02663706662039223
6798,comprado,1,0.02663706662039223
6796,mercadorias,1,0.02663706662039223
4760,interessante,1,0.02663706662039223
4761,entrevemos,1,0.02663706662039223
4762,desaparece,1,0.02663706662039223
6794,antecipado,1,0.02663706662039223
4770,fogo-fátuo,1,0.02663706662039223
4796,muralhas,1,0.02663706662039223
4771,arquipélago,1,0.02663706662039223
4773,servir-me,1,0.02663706662039223
4775,achar-se,1,0.02663706662039223
4779,rendido,1,0.02663706662039223
4781,dissipara,1,0.02663706662039223
4782,fizera-se,1,0.02663706662039223
4785,aclarou,1,0.02663706662039223
4789,datavam,1,0.02663706662039223
6793,assinantes,1,0.02663706662039223
4793,impenetrável,1,0.02663706662039223
4794,gigantescas,1,0.02663706662039223
4795,fosca,1,0.02663706662039223
4968,resgatar,1,0.02663706662039223
5953,levassem,1,0.02663706662039223
6760,pediam-lhe,1,0.02663706662039223
9559,finanças,1,0.02663706662039223
9560,repartisse,1,0.02663706662039223
9562,no374,1,0.02663706662039223
9563,calou-se,1,0.02663706662039223
9564,denuncie,1,0.02663706662039223
9566,gastou,1,0.02663706662039223
9567,dividir,1,0.02663706662039223
9569,souber,1,0.02663706662039223
6756,abençoar,1,0.02663706662039223
9570,feroz,1,0.02663706662039223
9571,entrecortada,1,0.02663706662039223
9558,polvarinho,1,0.02663706662039223
6757,magnânimo,1,0.02663706662039223
9557,pindaíba,1,0.02663706662039223
6758,distantes,1,0.02663706662039223
9555,considerávamos,1,0.02663706662039223
9556,brinquedo,1,0.02663706662039223
7781,malas,7,0.026601906000161425
4216,turner,7,0.026601518019672376
7003,facas,7,0.02655389277430122
9224,segredar-me,1,0.026549155509433844
9223,largou-me,1,0.026549155509433844
10236,constroem,1,0.026549155509433844
10237,meta,1,0.026549155509433844
10238,criticar-me,1,0.026549155509433844
8890,beijem,1,0.026549155509433844
8889,abracem,1,0.026549155509433844
8888,boba,1,0.026549155509433844
9222,empurra-empurra,1,0.026549155509433844
8193,vociferar,1,0.026549155509433844
8887,vizinho,1,0.026549155509433844
8886,divertindo,1,0.026549155509433844
9231,ordenou-lhe,1,0.026549155509433844
8885,bobas,1,0.026549155509433844
8883,manifestar,1,0.026549155509433844
8882,enfermidade,1,0.026549155509433844
9232,rispidamente,1,0.026549155509433844
9230,corroborou,1,0.026549155509433844
8891,avisem,1,0.026549155509433844
8893,arranjam,1,0.026549155509433844
8900,fregueses,1,0.026549155509433844
9227,largasse,1,0.026549155509433844
9228,receava,1,0.026549155509433844
8904,estilo,1,0.026549155509433844
8903,poria,1,0.026549155509433844
8901,agira,1,0.026549155509433844
5829,afeição,1,0.026549155509433844
9229,crê,1,0.026549155509433844
8894,encrencado,1,0.026549155509433844
8899,preferir,1,0.026549155509433844
10242,escravizadores,1,0.026549155509433844
10234,mandaremos,1,0.026549155509433844
8898,atrasar,1,0.026549155509433844
8896,realizada,1,0.026549155509433844
8895,arrematam,1,0.026549155509433844
8881,maligna,1,0.026549155509433844
5817,repoltrearam-se,1,0.026549155509433844
5824,contíguo,1,0.026549155509433844
9233,calasse,1,0.026549155509433844
9235,gasnete,1,0.026549155509433844
9236,355ameaçando-me,1,0.026549155509433844
9237,afogar,1,0.026549155509433844
9239,soltando-me,1,0.026549155509433844
9240,atalhou-o,1,0.026549155509433844
9242,sangue-frio,1,0.026549155509433844
9243,imaginária,1,0.026549155509433844
9245,truque,1,0.026549155509433844
9246,fazer-nos,1,0.026549155509433844
10241,usaram-na,1,0.026549155509433844
10239,patavina,1,0.026549155509433844
5791,enfrentado,1,0.026549155509433844
5788,mandavam,1,0.026549155509433844
5787,gabar-se,1,0.026549155509433844
5786,abateu-o,1,0.026549155509433844
5779,percorreu,1,0.026549155509433844
5777,ligeireza,1,0.026549155509433844
9234,apertar-me,1,0.026549155509433844
5792,vitorioso,1,0.026549155509433844
5823,recostada,1,0.026549155509433844
5793,tornaram,1,0.026549155509433844
5822,meiga,1,0.026549155509433844
5821,soneca,1,0.026549155509433844
5820,estirou-se,1,0.026549155509433844
5819,recolheram-se,1,0.026549155509433844
5818,preguiçosas,1,0.026549155509433844
8191,formas,1,0.026549155509433844
5814,186mais,1,0.026549155509433844
5813,predestinação,1,0.026549155509433844
5809,sábias,1,0.026549155509433844
5807,aborrecidos,1,0.026549155509433844
5805,fraternidade,1,0.026549155509433844
5803,igualmente,1,0.026549155509433844
5802,apoiados,1,0.026549155509433844
5801,mantiveram,1,0.026549155509433844
5798,perderá,1,0.026549155509433844
5795,carregados,1,0.026549155509433844
5794,petição,1,0.026549155509433844
8192,magoasse,1,0.026549155509433844
4850,interpretações,1,0.026549155509433844
4849,descrições,1,0.026549155509433844
8035,legava,1,0.026549155509433844
8038,prosperidade,1,0.026549155509433844
8039,avaliadas,1,0.026549155509433844
8042,declarar,1,0.026549155509433844
8043,ordenaram,1,0.026549155509433844
8045,procurarmos,1,0.026549155509433844
8046,encontrarmos,1,0.026549155509433844
8048,despejadas,1,0.026549155509433844
8049,rodelinhas,1,0.026549155509433844
8050,amarelas,1,0.026549155509433844
8051,amontoadas,1,0.026549155509433844
8053,faiscar,1,0.026549155509433844
8054,cobiça,1,0.026549155509433844
8055,ultrapassou,1,0.026549155509433844
8056,expectativas,1,0.026549155509433844
8057,bridge,1,0.026549155509433844
8058,enchiam,1,0.026549155509433844
8061,tutores,1,0.026549155509433844
8062,herdeiras,1,0.026549155509433844
8063,experimentou,1,0.026549155509433844
8064,receberiam,1,0.026549155509433844
8065,contá-lo,1,0.026549155509433844
8036,residira,1,0.026549155509433844
8034,desandou,1,0.026549155509433844
8190,diferentes,1,0.026549155509433844
8033,leu-a,1,0.026549155509433844
4847,carregando,1,0.026549155509433844
4846,sucedera,1,0.026549155509433844
4844,aloucada,1,0.026549155509433844
4843,imaginação,1,0.026549155509433844
4842,fatigado,1,0.026549155509433844
4839,sonhos,1,0.026549155509433844
4837,reflexões,1,0.026549155509433844
4836,profundas,1,0.026549155509433844
4834,arredei,1,0.026549155509433844
10243,quererá,1,0.026549155509433844
4832,sonhar,1,0.026549155509433844
10244,organização,1,0.026549155509433844
10246,discordar,1,0.026549155509433844
4828,adormeceu,1,0.026549155509433844
10247,rasgarmos,1,0.026549155509433844
10248,fabricarmos,1,0.026549155509433844
9221,segurando,1,0.026549155509433844
9220,fígados,1,0.026549155509433844
9219,arranco-lhe,1,0.026549155509433844
8030,traziam-no,1,0.026549155509433844
8031,papalvo,1,0.026549155509433844
8068,contarem,1,0.026549155509433844
8148,dobrou,1,0.026549155509433844
8149,entregou-o,1,0.026549155509433844
8150,meteu-o,1,0.026549155509433844
4859,discussões,1,0.026549155509433844
4861,déssemos,1,0.026549155509433844
4862,chegaríamos,1,0.026549155509433844
4863,interpretação,1,0.026549155509433844
4864,satisfatória,1,0.026549155509433844
4865,significam,1,0.026549155509433844
4869,fitou-me,1,0.026549155509433844
8170,jeesum,1,0.026549155509433844
8171,plantar,1,0.026549155509433844
8172,públicos,1,0.026549155509433844
8174,mantivera,1,0.026549155509433844
4871,empolgara,1,0.026549155509433844
8177,interveio,1,0.026549155509433844
8179,estendeu,1,0.026549155509433844
8180,ilude,1,0.026549155509433844
8181,imitação,1,0.026549155509433844
8183,intrujão,1,0.026549155509433844
8184,rodeado,1,0.026549155509433844
8186,acalmá-lo,1,0.026549155509433844
8187,explanar-lhe,1,0.026549155509433844
